CustomerID,frequency,monetary,total_units,unique_products,country,recency,tenure,avg_order_value,is_repeat,avg_days_between_orders,R,F,M,RFM_score,segment,cluster,cluster_name
16758,1,369.34000000000003,203,22,United Kingdom,65,65,369.34000000000003,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16759,3,789.79,609,40,United Kingdom,7,30,263.2633333333333,True,11.5,5,4,3,12,Champions,3,Active Mid-Value
16761,1,316.62,341,13,United Kingdom,96,96,316.62,False,,2,2,2,6,Lost,0,Dormant Low-Value
16762,3,1207.24,480,51,United Kingdom,19,144,402.41333333333336,True,62.0,4,4,4,12,Champions,1,Lapsing Mid-Value
16763,1,611.8499999999999,319,23,United Kingdom,198,198,611.8499999999999,False,,1,2,3,6,Lost,0,Dormant Low-Value
16764,13,2790.9500000000003,1253,209,United Kingdom,3,143,214.68846153846155,True,11.166666666666666,5,5,5,15,Champions,2,High-Value Loyal
16765,1,34.0,4,1,United Kingdom,294,294,34.0,False,,1,2,1,4,Lost,0,Dormant Low-Value
16766,2,1145.6,536,17,United Kingdom,273,273,572.8,True,0.0,1,3,4,8,Hibernating,0,Dormant Low-Value
16767,11,5575.56,4423,148,United Kingdom,30,316,506.86909090909097,True,28.4,4,5,5,14,Champions,2,High-Value Loyal
16768,3,478.09000000000003,196,47,United Kingdom,47,271,159.36333333333334,True,111.5,3,4,2,9,Loyal,1,Lapsing Mid-Value
16769,1,361.54,80,33,United Kingdom,260,260,361.54,False,,1,2,2,5,Lost,0,Dormant Low-Value
16770,5,757.1,456,116,United Kingdom,57,372,151.42000000000002,True,77.75,3,4,3,10,Loyal,1,Lapsing Mid-Value
16771,5,2230.61,1475,199,United Kingdom,33,338,446.122,True,75.75,3,4,5,12,Loyal,1,Lapsing Mid-Value
16773,1,171.59,171,23,United Kingdom,57,57,171.59,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16774,4,661.52,322,36,United Kingdom,67,178,165.38,True,36.333333333333336,3,4,3,10,Loyal,1,Lapsing Mid-Value
16775,11,1691.51,439,84,United Kingdom,10,367,153.77363636363637,True,35.2,5,5,4,14,Champions,2,High-Value Loyal
16776,1,371.54,254,61,United Kingdom,60,60,371.54,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16777,2,222.62,62,45,United Kingdom,80,257,111.31,True,176.0,2,3,1,6,Hibernating,0,Dormant Low-Value
16778,2,245.94,194,16,United Kingdom,74,274,122.97,True,199.0,2,3,1,6,Hibernating,0,Dormant Low-Value
16779,22,10611.72,5301,161,United Kingdom,2,366,482.35090909090906,True,16.904761904761905,5,5,5,15,Champions,2,High-Value Loyal
16780,2,422.24,270,51,United Kingdom,100,259,211.12,True,158.0,2,3,2,7,Hibernating,0,Dormant Low-Value
16781,1,311.25,113,17,United Kingdom,372,372,311.25,False,,1,2,2,5,Lost,0,Dormant Low-Value
16782,13,2267.9500000000003,705,103,United Kingdom,10,365,174.45769230769233,True,29.0,5,5,5,15,Champions,2,High-Value Loyal
16784,1,107.6,24,3,United Kingdom,19,19,107.6,False,,4,2,1,7,New / Promising,3,Active Mid-Value
16788,2,592.74,303,137,United Kingdom,123,254,296.37,True,131.0,2,3,3,8,Hibernating,0,Dormant Low-Value
16789,1,80.80000000000001,32,5,United Kingdom,8,8,80.80000000000001,False,,5,2,1,8,New / Promising,3,Active Mid-Value
16790,6,1545.6200000000001,898,88,United Kingdom,3,37,257.60333333333335,True,6.4,5,5,4,14,Champions,2,High-Value Loyal
16791,7,1693.03,756,217,United Kingdom,29,332,241.86142857142858,True,50.0,4,5,4,13,Champions,1,Lapsing Mid-Value
16792,2,110.38,44,11,United Kingdom,282,282,55.19,True,0.0,1,3,1,5,Hibernating,0,Dormant Low-Value
16793,1,243.84,146,16,United Kingdom,57,57,243.84,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16794,10,1194.48,922,141,United Kingdom,1,180,119.44800000000001,True,19.444444444444443,5,5,4,14,Champions,2,High-Value Loyal
16795,1,414.88,239,64,United Kingdom,365,365,414.88,False,,1,2,2,5,Lost,0,Dormant Low-Value
16796,1,305.62,186,18,United Kingdom,89,89,305.62,False,,2,2,2,6,Lost,0,Dormant Low-Value
16800,1,1162.65,524,148,United Kingdom,11,11,1162.65,False,,5,2,4,11,New / Promising,3,Active Mid-Value
16801,4,1594.23,493,72,United Kingdom,163,273,398.5575,True,36.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
16803,1,332.3,245,24,United Kingdom,65,65,332.3,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16804,3,536.99,246,59,United Kingdom,23,270,178.99666666666667,True,123.5,4,4,3,11,Champions,3,Active Mid-Value
16805,2,460.59000000000003,539,94,United Kingdom,173,360,230.29500000000002,True,186.0,2,3,2,7,Hibernating,0,Dormant Low-Value
16806,4,736.21,355,67,United Kingdom,103,239,184.0525,True,44.666666666666664,2,4,3,9,At Risk,1,Lapsing Mid-Value
16807,3,1121.59,778,57,United Kingdom,142,270,373.8633333333333,True,64.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
16808,2,288.42,196,21,United Kingdom,99,274,144.21,True,175.0,2,3,2,7,Hibernating,0,Dormant Low-Value
16809,5,914.69,652,79,United Kingdom,23,262,182.93800000000002,True,59.25,4,4,3,11,Champions,1,Lapsing Mid-Value
16810,1,309.54,114,15,United Kingdom,192,192,309.54,False,,1,2,2,5,Lost,0,Dormant Low-Value
16811,2,547.07,477,26,United Kingdom,4,17,273.535,True,12.0,5,3,3,11,Loyal,3,Active Mid-Value
16812,1,479.35,81,15,United Kingdom,360,360,479.35,False,,1,2,2,5,Lost,0,Dormant Low-Value
16813,10,1652.18,1501,248,United Kingdom,8,204,165.21800000000002,True,21.333333333333332,5,5,4,14,Champions,2,High-Value Loyal
16814,21,6406.8,2691,121,United Kingdom,14,369,305.0857142857143,True,17.25,5,5,5,15,Champions,2,High-Value Loyal
16816,4,417.06,274,28,United Kingdom,103,358,104.265,True,84.33333333333333,2,4,2,8,At Risk,1,Lapsing Mid-Value
16817,9,1604.75,822,73,United Kingdom,2,368,178.30555555555554,True,45.25,5,5,4,14,Champions,2,High-Value Loyal
16818,11,3349.57,2164,172,United Kingdom,10,205,304.50636363636363,True,19.0,5,5,5,15,Champions,2,High-Value Loyal
16820,1,497.61,307,26,United Kingdom,95,95,497.61,False,,2,2,3,7,Lost,0,Dormant Low-Value
16823,1,358.38,136,34,United Kingdom,227,227,358.38,False,,1,2,2,5,Lost,0,Dormant Low-Value
16824,2,460.64,236,23,United Kingdom,15,164,230.32,True,148.0,4,3,2,9,Loyal,3,Active Mid-Value
16825,2,775.18,566,27,United Kingdom,38,185,387.59,True,147.0,3,3,3,9,Loyal,1,Lapsing Mid-Value
16826,1,341.7,158,22,United Kingdom,51,51,341.7,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16828,1,113.5,58,7,United Kingdom,112,112,113.5,False,,2,2,1,5,Lost,0,Dormant Low-Value
16829,1,197.22,99,11,United Kingdom,156,156,197.22,False,,2,2,1,5,Lost,0,Dormant Low-Value
16830,1,325.91,264,23,United Kingdom,38,38,325.91,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16832,3,199.15,33,11,United Kingdom,184,217,66.38333333333334,True,16.5,1,4,1,6,At Risk,0,Dormant Low-Value
16833,4,1106.53,440,46,United Kingdom,1,334,276.6325,True,110.66666666666667,5,4,4,13,Champions,3,Active Mid-Value
16834,1,413.46,358,24,United Kingdom,227,227,413.46,False,,1,2,2,5,Lost,0,Dormant Low-Value
16835,2,180.85,61,10,United Kingdom,128,373,90.425,True,244.0,2,3,1,6,Hibernating,0,Dormant Low-Value
16836,2,251.87,165,11,United Kingdom,39,116,125.935,True,76.0,3,3,2,8,Loyal,3,Active Mid-Value
16837,11,3170.98,1563,123,United Kingdom,31,245,288.2709090909091,True,21.1,4,5,5,14,Champions,2,High-Value Loyal
16838,2,588.85,185,24,United Kingdom,197,288,294.425,True,90.0,1,3,3,7,Hibernating,0,Dormant Low-Value
16839,34,16594.35,8975,114,United Kingdom,8,369,488.06911764705876,True,10.424242424242424,5,5,5,15,Champions,2,High-Value Loyal
16841,6,1869.82,2250,101,United Kingdom,36,287,311.63666666666666,True,49.6,3,5,4,12,Loyal,1,Lapsing Mid-Value
16842,3,1264.19,693,45,United Kingdom,100,302,421.3966666666667,True,100.5,2,4,4,10,At Risk,1,Lapsing Mid-Value
16843,16,10196.57,10159,226,United Kingdom,42,327,637.285625,True,18.6,3,5,5,13,Loyal,2,High-Value Loyal
16846,1,214.32,135,11,United Kingdom,50,50,214.32,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16847,1,193.44,78,12,United Kingdom,43,43,193.44,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16848,1,281.42,182,14,United Kingdom,52,52,281.42,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16849,1,124.57,33,8,United Kingdom,186,186,124.57,False,,1,2,1,4,Lost,0,Dormant Low-Value
16850,1,332.41,249,19,United Kingdom,333,333,332.41,False,,1,2,2,5,Lost,0,Dormant Low-Value
16851,3,342.45,271,17,United Kingdom,4,51,114.14999999999999,True,23.5,5,4,2,11,Champions,3,Active Mid-Value
16852,2,144.91,56,9,United Kingdom,10,176,72.455,True,165.0,5,3,1,9,Loyal,3,Active Mid-Value
16855,2,328.40000000000003,164,19,United Kingdom,23,43,164.20000000000002,True,19.0,4,3,2,9,Loyal,3,Active Mid-Value
16856,1,35.400000000000006,12,2,United Kingdom,14,14,35.400000000000006,False,,5,2,1,8,New / Promising,3,Active Mid-Value
16858,1,375.69000000000005,91,9,United Kingdom,368,368,375.69000000000005,False,,1,2,2,5,Lost,0,Dormant Low-Value
16859,2,747.81,827,50,United Kingdom,144,261,373.905,True,116.0,2,3,3,8,Hibernating,0,Dormant Low-Value
16861,2,173.76,140,6,United Kingdom,59,158,86.88,True,98.0,3,3,1,7,Loyal,0,Dormant Low-Value
16863,2,502.8,409,25,United Kingdom,31,366,251.4,True,335.0,4,3,3,10,Loyal,3,Active Mid-Value
16866,3,207.74,60,10,United Kingdom,140,161,69.24666666666667,True,9.5,2,4,1,7,At Risk,0,Dormant Low-Value
16869,4,817.12,583,113,United Kingdom,22,175,204.28,True,50.333333333333336,4,4,3,11,Champions,1,Lapsing Mid-Value
16871,6,2812.34,1253,131,United Kingdom,22,270,468.72333333333336,True,49.6,4,5,5,14,Champions,1,Lapsing Mid-Value
16872,3,680.02,600,5,United Kingdom,77,184,226.67333333333332,True,53.5,2,4,3,9,At Risk,1,Lapsing Mid-Value
16873,6,7123.62,3840,179,United Kingdom,4,364,1187.27,True,71.2,5,5,5,15,Champions,2,High-Value Loyal
16875,5,2095.53,1069,93,United Kingdom,67,339,419.10600000000005,True,67.75,3,4,5,12,Loyal,1,Lapsing Mid-Value
16877,6,846.62,458,111,United Kingdom,12,208,141.10333333333332,True,38.6,5,5,3,13,Champions,1,Lapsing Mid-Value
16878,1,13.3,12,3,United Kingdom,84,84,13.3,False,,2,2,1,5,Lost,0,Dormant Low-Value
16880,7,1491.43,746,121,United Kingdom,30,189,213.0614285714286,True,26.0,4,5,4,13,Champions,1,Lapsing Mid-Value
16881,1,432.0,600,1,United Kingdom,66,66,432.0,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16882,3,705.12,424,39,United Kingdom,66,317,235.04,True,124.5,3,4,3,10,Loyal,1,Lapsing Mid-Value
16883,2,272.48,103,33,United Kingdom,187,371,136.24,True,184.0,1,3,2,6,Hibernating,0,Dormant Low-Value
16884,2,429.84,320,26,United Kingdom,37,37,214.92,True,0.0,3,3,2,8,Loyal,3,Active Mid-Value
16885,3,450.41,178,82,United Kingdom,15,357,150.13666666666668,True,170.0,4,4,2,10,Champions,3,Active Mid-Value
16887,1,192.32999999999998,156,35,United Kingdom,35,35,192.32999999999998,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16889,3,1578.67,925,112,United Kingdom,194,336,526.2233333333334,True,70.5,1,4,4,9,At Risk,1,Lapsing Mid-Value
16891,5,742.43,265,166,United Kingdom,1,371,148.486,True,92.0,5,4,3,12,Champions,3,Active Mid-Value
16892,5,518.19,236,87,United Kingdom,1,183,103.638,True,45.5,5,4,3,12,Champions,3,Active Mid-Value
16893,1,145.93,62,44,United Kingdom,366,366,145.93,False,,1,2,1,4,Lost,0,Dormant Low-Value
16895,1,202.27,91,57,United Kingdom,64,64,202.27,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16897,2,289.78,73,37,United Kingdom,299,313,144.89,True,14.0,1,3,2,6,Hibernating,0,Dormant Low-Value
16898,3,501.03000000000003,412,150,United Kingdom,26,368,167.01000000000002,True,171.0,4,4,3,11,Champions,3,Active Mid-Value
16899,6,1271.06,520,80,United Kingdom,7,360,211.84333333333333,True,70.0,5,5,4,14,Champions,2,High-Value Loyal
16900,3,882.16,832,77,United Kingdom,16,63,294.05333333333334,True,22.5,4,4,3,11,Champions,3,Active Mid-Value
16902,1,1706.88,629,43,United Kingdom,116,116,1706.88,False,,2,2,4,8,Lost,1,Lapsing Mid-Value
16903,1,363.2,247,50,United Kingdom,29,29,363.2,False,,4,2,2,8,New / Promising,3,Active Mid-Value
16904,15,3634.95,1973,385,United Kingdom,4,367,242.32999999999998,True,25.428571428571427,5,5,5,15,Champions,2,High-Value Loyal
16905,7,3037.6,1381,117,United Kingdom,5,371,433.9428571428571,True,60.666666666666664,5,5,5,15,Champions,2,High-Value Loyal
16906,4,559.59,263,74,United Kingdom,81,248,139.8975,True,55.0,2,4,3,9,At Risk,1,Lapsing Mid-Value
16907,5,928.76,286,89,United Kingdom,29,365,185.752,True,83.5,4,4,4,12,Champions,1,Lapsing Mid-Value
16909,1,379.14,436,18,United Kingdom,72,72,379.14,False,,2,2,2,6,Lost,0,Dormant Low-Value
16910,8,1508.96,884,318,United Kingdom,4,91,188.62,True,12.0,5,5,4,14,Champions,2,High-Value Loyal
16912,11,2555.58,1025,88,United Kingdom,28,323,232.32545454545453,True,29.2,4,5,5,14,Champions,2,High-Value Loyal
16913,1,113.44,82,8,United Kingdom,290,290,113.44,False,,1,2,1,4,Lost,0,Dormant Low-Value
16914,1,183.76,112,25,United Kingdom,36,36,183.76,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16915,6,621.6800000000001,132,46,United Kingdom,9,283,103.61333333333334,True,54.6,5,5,3,13,Champions,3,Active Mid-Value
16916,2,562.41,431,129,United Kingdom,23,372,281.205,True,348.0,4,3,3,10,Loyal,3,Active Mid-Value
16917,1,391.52,232,9,United Kingdom,276,276,391.52,False,,1,2,2,5,Lost,0,Dormant Low-Value
16918,6,1068.82,721,97,United Kingdom,49,317,178.13666666666666,True,53.2,3,5,4,12,Loyal,1,Lapsing Mid-Value
16919,11,2592.25,1403,141,United Kingdom,156,368,235.6590909090909,True,20.7,2,5,5,12,At Risk,1,Lapsing Mid-Value
16921,1,154.18,154,50,United Kingdom,61,61,154.18,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16923,19,7069.08,3344,313,United Kingdom,12,362,372.0568421052632,True,18.944444444444443,5,5,5,15,Champions,2,High-Value Loyal
16924,3,829.89,467,69,United Kingdom,21,84,276.63,True,31.0,4,4,3,11,Champions,3,Active Mid-Value
16926,1,230.25,35,14,United Kingdom,371,371,230.25,False,,1,2,1,4,Lost,0,Dormant Low-Value
16927,3,543.05,993,5,United Kingdom,115,361,181.01666666666665,True,122.5,2,4,3,9,At Risk,1,Lapsing Mid-Value
16928,17,2806.75,2091,68,United Kingdom,80,373,165.10294117647058,True,17.8125,2,5,5,12,At Risk,2,High-Value Loyal
16929,7,1295.39,929,51,United Kingdom,3,155,185.0557142857143,True,24.666666666666668,5,5,4,14,Champions,2,High-Value Loyal
16930,3,378.89,339,47,United Kingdom,26,68,126.29666666666667,True,21.0,4,4,2,10,Champions,3,Active Mid-Value
16931,21,4554.87,3134,448,United Kingdom,5,369,216.89857142857142,True,17.7,5,5,5,15,Champions,2,High-Value Loyal
16932,1,150.23000000000002,82,44,United Kingdom,53,53,150.23000000000002,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16933,2,563.23,288,42,United Kingdom,1,239,281.615,True,237.0,5,3,3,11,Loyal,3,Active Mid-Value
16934,2,931.03,397,59,United Kingdom,54,54,465.515,True,0.0,3,3,4,10,Loyal,1,Lapsing Mid-Value
16936,1,261.9,171,56,United Kingdom,25,25,261.9,False,,4,2,2,8,New / Promising,3,Active Mid-Value
16938,4,1878.43,1018,212,United Kingdom,8,308,469.6075,True,99.33333333333333,5,4,4,13,Champions,1,Lapsing Mid-Value
16940,3,3049.88,2169,226,United Kingdom,52,289,1016.6266666666667,True,118.5,3,4,5,12,Loyal,1,Lapsing Mid-Value
16942,9,1904.99,805,159,United Kingdom,12,227,211.66555555555556,True,26.5,5,5,4,14,Champions,2,High-Value Loyal
16943,3,816.73,145,23,United Kingdom,211,318,272.24333333333334,True,53.0,1,4,3,8,At Risk,1,Lapsing Mid-Value
16945,19,4345.5,2725,137,United Kingdom,21,358,228.71052631578948,True,18.333333333333332,4,5,5,14,Champions,2,High-Value Loyal
16947,1,406.48,312,21,United Kingdom,235,235,406.48,False,,1,2,2,5,Lost,0,Dormant Low-Value
16948,3,435.02,1614,15,United Kingdom,138,325,145.00666666666666,True,93.0,2,4,2,8,At Risk,0,Dormant Low-Value
16949,6,1286.27,791,57,United Kingdom,3,316,214.37833333333333,True,62.2,5,5,4,14,Champions,2,High-Value Loyal
16950,3,1178.56,644,39,United Kingdom,56,367,392.8533333333333,True,154.5,3,4,4,11,Loyal,1,Lapsing Mid-Value
16951,3,1277.75,1318,73,United Kingdom,134,304,425.9166666666667,True,84.5,2,4,4,10,At Risk,1,Lapsing Mid-Value
16952,2,167.61,92,16,United Kingdom,109,109,83.805,True,0.0,2,3,1,6,Hibernating,0,Dormant Low-Value
16953,1,20.8,10,1,United Kingdom,30,30,20.8,False,,4,2,1,7,New / Promising,0,Dormant Low-Value
16954,9,2085.08,1054,40,United Kingdom,0,359,231.67555555555555,True,44.375,5,5,5,15,Champions,2,High-Value Loyal
16955,4,518.67,266,18,United Kingdom,184,373,129.6675,True,62.333333333333336,1,4,3,8,At Risk,1,Lapsing Mid-Value
16956,1,308.74,114,16,United Kingdom,17,17,308.74,False,,4,2,2,8,New / Promising,3,Active Mid-Value
16957,2,416.64,172,15,United Kingdom,239,281,208.32,True,42.0,1,3,2,6,Hibernating,0,Dormant Low-Value
16959,1,117.35000000000001,49,7,United Kingdom,87,87,117.35000000000001,False,,2,2,1,5,Lost,0,Dormant Low-Value
16960,3,505.1,301,91,United Kingdom,38,252,168.36666666666667,True,106.0,3,4,3,10,Loyal,3,Active Mid-Value
16961,1,234.17000000000002,125,14,United Kingdom,116,116,234.17000000000002,False,,2,2,1,5,Lost,0,Dormant Low-Value
16963,1,110.55000000000001,35,7,United Kingdom,187,187,110.55000000000001,False,,1,2,1,4,Lost,0,Dormant Low-Value
16965,1,192.07,243,25,United Kingdom,226,226,192.07,False,,1,2,1,4,Lost,0,Dormant Low-Value
16966,7,2154.97,1981,8,United Kingdom,8,240,307.8528571428571,True,38.166666666666664,5,5,5,15,Champions,2,High-Value Loyal
16967,1,319.02,333,21,United Kingdom,189,189,319.02,False,,1,2,2,5,Lost,0,Dormant Low-Value
16968,2,439.43,326,31,United Kingdom,4,107,219.715,True,103.0,5,3,2,10,Loyal,3,Active Mid-Value
16969,3,650.41,816,42,United Kingdom,39,191,216.8033333333333,True,75.5,3,4,3,10,Loyal,1,Lapsing Mid-Value
16971,1,357.21,72,40,United Kingdom,38,38,357.21,False,,3,2,2,7,Needs Attention,3,Active Mid-Value
16976,1,251.51999999999998,88,2,United Kingdom,267,267,251.51999999999998,False,,1,2,2,5,Lost,0,Dormant Low-Value
16978,1,344.33,166,39,United Kingdom,77,77,344.33,False,,2,2,2,6,Lost,0,Dormant Low-Value
16979,6,1852.0,865,64,United Kingdom,3,297,308.6666666666667,True,58.2,5,5,4,14,Champions,2,High-Value Loyal
16980,2,1028.46,739,71,United Kingdom,255,291,514.23,True,36.0,1,3,4,8,Hibernating,0,Dormant Low-Value
16982,1,384.06,182,22,United Kingdom,60,60,384.06,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
16983,7,1905.87,1335,112,United Kingdom,12,369,272.26714285714286,True,59.0,5,5,4,14,Champions,2,High-Value Loyal
16984,2,4459.52,2380,354,United Kingdom,88,130,2229.76,True,41.0,2,3,5,10,Hibernating,1,Lapsing Mid-Value
16985,10,5464.12,1832,62,United Kingdom,17,358,546.412,True,37.55555555555556,4,5,5,14,Champions,2,High-Value Loyal
16986,2,1873.2,1040,3,United Kingdom,29,30,936.6,True,0.0,4,3,4,11,Loyal,1,Lapsing Mid-Value
16987,7,1616.8,401,74,United Kingdom,3,205,230.97142857142856,True,33.333333333333336,5,5,4,14,Champions,2,High-Value Loyal
16988,1,126.12,43,7,United Kingdom,5,5,126.12,False,,5,2,1,8,New / Promising,3,Active Mid-Value
16989,6,1133.25,1233,7,United Kingdom,7,150,188.875,True,28.2,5,5,4,14,Champions,2,High-Value Loyal
16990,1,179.0,100,1,United Kingdom,218,218,179.0,False,,1,2,1,4,Lost,0,Dormant Low-Value
16992,5,1614.31,860,84,United Kingdom,10,284,322.86199999999997,True,67.75,5,4,4,13,Champions,1,Lapsing Mid-Value
16996,6,1456.96,544,13,United Kingdom,30,353,242.82666666666668,True,64.2,4,5,4,13,Champions,1,Lapsing Mid-Value
16997,3,702.0,360,7,United Kingdom,288,325,234.0,True,18.5,1,4,3,8,At Risk,0,Dormant Low-Value
16998,4,295.0,76,1,United Kingdom,149,304,73.75,True,51.0,2,4,2,8,At Risk,0,Dormant Low-Value
16999,2,484.82,294,21,United Kingdom,23,74,242.41,True,50.0,4,3,3,10,Loyal,3,Active Mid-Value
17001,11,3989.57,2164,75,United Kingdom,0,358,362.6881818181818,True,35.3,5,5,5,15,Champions,2,High-Value Loyal
17002,3,1493.73,679,41,United Kingdom,85,290,497.91,True,102.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
17004,2,1312.1399999999999,771,38,United Kingdom,46,92,656.0699999999999,True,46.0,3,3,4,10,Loyal,1,Lapsing Mid-Value
17006,4,781.78,272,37,United Kingdom,4,75,195.445,True,23.0,5,4,3,12,Champions,3,Active Mid-Value
17007,6,889.9300000000001,597,50,United Kingdom,50,357,148.3216666666667,True,61.0,3,5,3,11,Loyal,1,Lapsing Mid-Value
17010,1,195.36,118,11,United Kingdom,18,18,195.36,False,,4,2,1,7,New / Promising,3,Active Mid-Value
17011,1,270.9,186,15,United Kingdom,30,30,270.9,False,,4,2,2,8,New / Promising,3,Active Mid-Value
17014,3,583.4300000000001,243,63,United Kingdom,8,66,194.4766666666667,True,28.5,5,4,3,12,Champions,3,Active Mid-Value
17015,3,1838.61,1978,182,United Kingdom,28,185,612.87,True,78.0,4,4,4,12,Champions,1,Lapsing Mid-Value
17017,20,8694.26,6673,88,United Kingdom,2,372,434.713,True,19.105263157894736,5,5,5,15,Champions,2,High-Value Loyal
17018,2,920.1,176,15,United Kingdom,40,325,460.05,True,285.0,3,3,3,9,Loyal,1,Lapsing Mid-Value
17019,4,1258.08,820,166,United Kingdom,11,368,314.52,True,118.33333333333333,5,4,4,13,Champions,1,Lapsing Mid-Value
17022,1,71.0,108,7,United Kingdom,31,31,71.0,False,,4,2,1,7,New / Promising,0,Dormant Low-Value
17024,3,95.85,69,2,United Kingdom,45,157,31.95,True,55.5,3,4,1,8,Loyal,0,Dormant Low-Value
17025,3,357.77,235,8,United Kingdom,60,373,119.25666666666666,True,156.0,3,4,2,9,Loyal,0,Dormant Low-Value
17026,2,154.83,97,4,United Kingdom,185,369,77.415,True,184.0,1,3,1,5,Hibernating,0,Dormant Low-Value
17027,6,877.5600000000001,416,110,United Kingdom,78,317,146.26000000000002,True,47.2,2,5,3,10,At Risk,1,Lapsing Mid-Value
17029,2,716.0,400,1,United Kingdom,110,236,358.0,True,126.0,2,3,3,8,Hibernating,0,Dormant Low-Value
17030,1,146.87,146,11,United Kingdom,63,63,146.87,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
17031,2,380.35,235,19,United Kingdom,11,154,190.175,True,143.0,5,3,2,10,Loyal,3,Active Mid-Value
17033,3,1030.14,750,24,United Kingdom,86,359,343.38000000000005,True,136.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
17034,3,745.52,410,28,United Kingdom,16,287,248.50666666666666,True,135.0,4,4,3,11,Champions,3,Active Mid-Value
17035,2,433.53000000000003,229,27,United Kingdom,245,311,216.76500000000001,True,65.0,1,3,2,6,Hibernating,0,Dormant Low-Value
17037,1,1267.32,656,75,United Kingdom,87,87,1267.32,False,,2,2,4,8,Lost,0,Dormant Low-Value
17038,1,112.4,28,22,United Kingdom,30,30,112.4,False,,4,2,1,7,New / Promising,0,Dormant Low-Value
17040,1,449.73,181,15,United Kingdom,137,137,449.73,False,,2,2,2,6,Lost,0,Dormant Low-Value
17041,3,1071.49,927,59,United Kingdom,26,360,357.16333333333336,True,166.5,4,4,4,12,Champions,1,Lapsing Mid-Value
17042,5,1036.58,990,74,United Kingdom,2,247,207.31599999999997,True,60.5,5,4,4,13,Champions,3,Active Mid-Value
17043,4,1735.18,998,100,United Kingdom,32,266,433.795,True,77.33333333333333,4,4,4,12,Champions,1,Lapsing Mid-Value
17044,1,948.48,504,6,United Kingdom,25,25,948.48,False,,4,2,4,10,New / Promising,3,Active Mid-Value
17045,3,339.44,106,20,United Kingdom,113,247,113.14666666666666,True,67.0,2,4,2,8,At Risk,0,Dormant Low-Value
17046,1,642.02,510,22,United Kingdom,157,157,642.02,False,,2,2,3,7,Lost,0,Dormant Low-Value
17047,3,1100.9,533,59,United Kingdom,85,205,366.9666666666667,True,59.5,2,4,4,10,At Risk,1,Lapsing Mid-Value
17048,3,925.35,485,41,United Kingdom,117,331,308.45,True,106.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
17049,9,5655.03,2673,201,United Kingdom,2,275,628.3366666666666,True,33.75,5,5,5,15,Champions,2,High-Value Loyal
17050,6,3185.64,1595,169,United Kingdom,96,299,530.9399999999999,True,40.2,2,5,5,12,At Risk,1,Lapsing Mid-Value
17051,1,240.89,179,40,United Kingdom,194,194,240.89,False,,1,2,1,4,Lost,0,Dormant Low-Value
17052,1,399.09,251,72,United Kingdom,28,28,399.09,False,,4,2,2,8,New / Promising,3,Active Mid-Value
17053,1,498.48,122,13,United Kingdom,130,130,498.48,False,,2,2,3,7,Lost,0,Dormant Low-Value
17054,5,1356.33,804,64,United Kingdom,28,245,271.26599999999996,True,53.75,4,4,4,12,Champions,1,Lapsing Mid-Value
17058,3,1179.89,592,51,United Kingdom,81,239,393.2966666666667,True,78.5,2,4,4,10,At Risk,1,Lapsing Mid-Value
17059,5,3080.39,1850,292,United Kingdom,29,369,616.078,True,84.5,4,4,5,13,Champions,1,Lapsing Mid-Value
17060,1,234.24,216,5,United Kingdom,266,266,234.24,False,,1,2,1,4,Lost,0,Dormant Low-Value
17061,11,5232.2300000000005,1526,57,United Kingdom,73,232,475.65727272727275,True,15.4,2,5,5,12,At Risk,2,High-Value Loyal
17062,4,528.29,406,51,United Kingdom,313,369,132.0725,True,18.0,1,4,3,8,At Risk,0,Dormant Low-Value
17063,7,1461.14,770,66,United Kingdom,21,289,208.73428571428573,True,44.5,4,5,4,13,Champions,1,Lapsing Mid-Value
17064,3,855.45,316,53,United Kingdom,58,327,285.15000000000003,True,133.5,3,4,3,10,Loyal,1,Lapsing Mid-Value
17068,21,4545.89,2159,115,United Kingdom,12,368,216.47095238095238,True,17.4,5,5,5,15,Champions,2,High-Value Loyal
